site_id,survey_id,static_descriptors_reef_id (archived field),reef_name,orientation_of_transect,coordinates_in_decimal_degree_format,longitude_degrees,longitude_minutes,longitude_seconds,longitude_cardinal_direction,latitude_degrees,latitude_minutes,latitude_seconds,latitude_cardinal_direction,country,state_province_island,city_town,region,distance_from_shore (m),distance_from_nearest_river (km),distance_to_nearest_popn (km),errors,what_errors,year,date,depth (m),time_of_day_work_began,time_of_day_work_ended,method_used_to_determine_location (archived field),river_mouth_width,weather,air_temp (C),water_temp_at_surface (C),water_temp_at_3_m (C),water_temp_at_10_m (C),approx_popn_size_x_1000,horizontal_visibility_in_water (m),best_reef_area,why_was_this_site_selected,sheltered_or_exposed,any_major_storms_in_last_years,when_storms,overall_anthro_impact,what_kind_of_impacts (archived field),siltation,dynamite_fishing,poison_fishing,aquarium_fish_collection,harvest_of_inverts_for_food,harvest_of_inverts_for_curio,tourist_diving_snorkeling,sewage_pollution,industrial_pollution,commercial_fishing,live_food_fishing,artisinal_recreational,other_forms_of_fishing (archived field),other_fishing (archived field),yachts,level_of_other_impacts (archived field),other_impacts,is_site_protected,is_protection_enforced,level_of_poaching,spearfishing,banned_commercial_fishing,recreational_fishing,invertebrate_shell_collection,anchoring,diving,other_specify,nature_of_protection (archived field),site_comments,substrate_comments,fish_comments,inverts_comments,comments_from_organism_sheet (archived field),grouper_size (archived field),percent_bleaching (archived field),percent_colonies_bleached (archived field),percent_of_each_colony (archived field),suspected_disease (archived field),rare_animals_details,submitted_by (archived field)
a93c642c-4687-4f49-9f3b-b29dc1653321,07a24f80-5b89-47ed-84b8-34403c7aea62,146.48.54.6E.19.11.54.0S,Magnetic Island Reefs - Middle Reef (Fringing reef seaward) Site 1,"","-19.198333, 146.815167",146,48,54.6,E,19,11,54.0,S,Australia,Queensland,Townsville,Indo-Pacific,1000.0,7.0,1.0,"","",2018,29-July-18,2.0, 7:50 am,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",No,No,No,No,No,No,"","",no site description,"",did not record fish,Coral disease colony = 1%/1%/1%/0,"","","","","","","",""
a7ba7aea-a53c-4397-850b-ea7e5945a972,07a72c06-b798-4cec-ac44-47e128db29e0,146.51.57.78E.19.9.15.48S,Magnetic Island Reefs - Geoffrey Bay Site 5,"","-19.1543, 146.86605",146,51,57.78,E,19,9,15.48,S,Australia,"","",Indo-Pacific,"","","","","",2022,27-February-22,5.0, 9:45 am,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",No,No,No,No,No,No,"","",no site description,"","",35 drupella; Coral disease population = 0/1%/0/0,"","","","","","","",""
6643436d-bc6a-45e4-951e-3a915f3c1d72,080d0d2e-276d-4ea0-b42c-e4fab012cb26,151.54.17.3E.23.26.29.8S,Heron Reef- Heron Bommie (Fringing reef seaward) Site 1,"","-23.441611, 151.904806",151,54,17.3,E,23,26,29.8,S,Australia,"","",Indo-Pacific,"","","","","",2019,30-October-19,9.0, 3:00 pm,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",No,No,No,No,No,No,"","",no site description,"","",Coral disease colony = 5%/3%/1%/9%,"","","","","","","",""
c11a161a-c8ff-4af6-972b-5c4b8c8b7e14,08308723-dee4-44fb-9fb1-20d5b536b62a,145.58.32.0E.16.34.57.0S,Michaelmas Reef - Breaking Patches (Reef flat) Site 2,"","-16.5825, 145.975556",145,58,32.0,E,16,34,57.0,S,Australia,Queensland,"",Indo-Pacific,"","","",true,did not record fish,2009,05-April-09,3.0, 1:45 pm, 2:40 pm,Gps,"",Rainy,"","","","","",10.0,No,Previous Survey site and site frequented by dive operato,Sometimes,Yes,3-6-09 Cyclone Hamish,Low,"",Occasionally,None,None,None,None,None,Low,None,None,None,None,None,"","",Few,"","",true,No,None,Yes,Yes,Yes,Yes,Yes,No,"","","","","","","","","","","","0,0,1,0",0,""
9ab9367b-5438-4595-8158-7121dd418e85,08395e5d-dbb1-444f-930f-3e3b00ecd009,153.12.33.0E.27.16.55.0S,Peel Island - North Peel (Fringing reef leeward) Site 1,"","-27.281944, 153.209167",153,12,33.0,E,27,16,55.0,S,Australia,Queensland,"",Indo-Pacific,"","","",true,did not record fish,2010,08-September-10,2.0, 9:00 am,10:00 am,Gps,"",Sunny,"","","","","",3.0,No,NRM Interest,Sheltered,No,"",Medium,"",Often,None,None,None,None,None,Low,None,None,None,None,Low,"","",Many,"","",true,Yes,Low (<1/month),Yes,Yes,Yes,Yes,No,No,"","","","","","","","","","","",0,3,""
822475d1-0bbf-466e-9467-394f5626fe86,086e787b-4d52-4409-9c9f-e53ac5795b3b,153.14.29.8E.27.25.8.7S,Green Island - Green Island East (Fringing reef leeward) Site 1,"","-27.419083, 153.241611",153,14,29.8,E,27,25,8.7,S,Australia,"","",Indo-Pacific,"","","","","",2019,24-November-19,5.0,10:30 am,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",No,No,No,No,No,No,"","",no site description,"","","","","","","","","","",""
603046e8-a1d4-4bd9-af4f-ff4b1388bba0,09244766-3219-4737-9483-93086a333be3,145.51.50.4E.16.14.30.0S,Opal Reef - Bashful Bommie (Back reef slope) Site 1,EW,"-16.241667, 145.864",145,51,50.4,E,16,14,30.0,S,Australia,Queensland,"Port Douglas, South Opal Reef",Indo-Pacific,55560.0,46.3,64.8,false,"",2010,03-February-10,6.0,10:22 am,11:12 am,Gps,"",Sunny,"","","","","",12.0,No,Sheltered from the majority of winds (excepting northerlies),Sometimes,Yes,1-28-10,Low,"",Occasionally,None,None,None,None,None,Low,None,None,None,None,None,"","",Medium,"","",true,Yes,Low (<1/month),Yes,Yes,Yes,Yes,Yes,No,"","",Last Storm was Cyclone Olga (end of Jan 2010),"","","","","","","","",0,0,""
f67bbc17-d069-4349-85f8-8e0982973636,094471a5-a3da-4fa8-aa29-5184da8f3eb2,151.54.47.9E.23.26.37.7S,Heron Reef- Research Zone (Reef flat) Site 1,"","-23.443806, 151.913306",151,54,47.9,E,23,26,37.7,S,Australia,"","",Indo-Pacific,"","","",true,did not record fish,2011,04-November-11,1.0,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",false,"","","","","","","","","","","","","disease % per segment: 0,0,0,1","","","","","","","","",""
d4892c62-61fc-49ad-a920-b02af02f81b3,0956aefd-10b8-4a23-bf4c-832f90cdc352,148.52.33.0E.20.2.20.4S,Hayman Island Reefs - Blue Pearl Bay (Fringing reef leeward) Site 1,NS,"-20.039, 148.875833",148,52,33.0,E,20,2,20.4,S,Australia,Queensland,"Hayman Island, Whitsundays",Indo-Pacific,27000.0,29.0,27.0,true,did not record fish,2014,12-July-14,6.0,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",false,"","","","","","","","","","","","","","","","","","","","","",""
e91d8d4c-faa8-4871-b0ed-025705813eaf,09a7cc28-5d6f-44c1-a7e2-0e71a2a419eb,96.50.36.0E.12.5.41.0S,Cabbage Patch (10m),NS,"-12.094722, 96.843333",96,50,36.0,E,12,5,41.0,S,Australia,Cocos (Keeling) Islands,"",Indo-Pacific,700.0,1000.0,8.0,false,"",2008,20-May-08,10.0, 8:30 am, 3:00 pm,Gps,"",Sunny,28.0,27.0,27.0,27.0,1.0,25.0,Yes,local dive site,Sometimes,No,"",Low,"",Never,None,None,Low,Low,None,Medium,None,None,None,None,Medium,"","",None,"",Mooring installed in 2001 to limit anchor damage,true,No,None,No,Yes,No,No,No,No,"","",Popular dive site for extensive foliaceous hard coral,"","","","","","","","","0,2,0,0","white tip reef shark, dogtooth tuna, 3 teira batfish schools:neon fusiliers, rainbow runner, chevroned trevally, several blue-fin trevally, big-eye bream, 6 seastars",""
8dd6c83c-a9f5-4cf5-b4f8-cac5d3261f4e,09b3e248-2ca1-43ce-aafb-d8cae1a13d0c,153.9.38.9E.26.38.42.0S,Inner Gneerings - The Caves (Other) Site 2,"","-26.645, 153.160806",153,9,38.9,E,26,38,42.0,S,Australia,"","",Indo-Pacific,"","","","","",2021,13-August-21,9.0,11:06 am,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",No,No,No,No,No,No,"","",no site description,"","",3 drupella; Coral disease colony = 0/0/1%/0,"","","","","","","",""
332dc0f0-0ba5-4ae2-834e-6bae80c9ef0f,09d023ed-4e71-4588-b095-ed7b383b1f0a,113.52.33.1E.22.8.4.8S,Oyster Stacks - Oyster Stacks South (Fringing reef seaward) Site 2,"","-22.134667, 113.875861",113,52,33.1,E,22,8,4.8,S,Australia,"","",Indo-Pacific,"","","",false,"",2016,28-February-16,2.0,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",false,"","","","","","","","","","","","",0.5 12 12.5 27 35.5 44 68 = Sargassum 35.5 = Dictyota Erect,"","","","","","","","",""
ae1e6853-e217-4f5d-b95b-07fb66886743,09dd3392-33d4-457c-9362-b56ba0c34d5e,145.48.23.2E.16.1.4.9S,Agincourt Reef - Phil's Reef (Back reef slope) Site 1,"","-16.018028, 145.806444",145,48,23.2,E,16,1,4.9,S,Australia,Queensland,"Port Douglas, South Opal Reef",Indo-Pacific,43000.0,50.0,43.0,true,did not record fish,2008,04-May-08,5.0, 1:35 pm, 2:15 pm,"",<10m,Sunny,"","","","",1.0,10.0,No,access,Sheltered,No,"",Low,"",Occasionally,None,None,Low,Low,Low,High,None,None,Low,Low,Low,"","",Few,"","",true,Yes,None,Yes,Yes,Yes,Yes,Yes,No,"","","","","1 anemone, 3 drupella","","","","","","","0,2,0,3",0,""
b9b580e8-1439-4fbb-a939-ddbb28532f78,09e259a9-cda8-4f21-bf11-3871b1369b29,153.6.7.0E.26.36.9.0S,Mudjimba (Old Woman) Island - Mudjimba Island (Fringing reef leeward) Site 1,"","-26.6025, 153.101944",153,6,7.0,E,26,36,9.0,S,Australia,Queensland,"",Indo-Pacific,"","","",true,no substrate,2009,18-July-09,5.0, 1:30 pm, 2:30 pm,Gps,"",Sunny,"","","","","",8.0,No,"Previously surveyed, Mudjimba Island is a conservation area & potentially impacted by March 2009 Oil Spill",Sometimes,Yes,5-10-09,Low,"","",None,None,None,None,None,Low,None,None,None,None,Medium,"","",Medium,"","",false,"","","","","","","","","","","","","","","","","","","",0,0,""
fabfd7bc-ee79-4c47-a88e-8cf81511892d,09ed040a-c67b-4735-8c24-3f50981e1391,153.22.58.3E.27.30.59.6S,Goat Island - Goat Island West (Reef flat) Site 1,"","-27.516556, 153.382861",153,22,58.3,E,27,30,59.6,S,Australia,"","",Indo-Pacific,"","","","","",2022,27-September-22,5.0, 9:25 am,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",No,No,No,No,No,No,"","",no site description,"","","","","","","","","","",""
1563b3fe-c496-4115-86e7-2f379c0f47df,09f109ae-229f-4793-bf57-5fba14c45a37,145.59.42.6E.16.27.41.0S,Saxon Reef - Saxon Reef (Back reef slope) Site 1,"","-16.461389, 145.995167",145,59,42.6,E,16,27,41.0,S,Australia,Queensland,Cairns,Indo-Pacific,50000.0,50.0,50.0,true,did not record fish,2008,15-March-08,5.5,10:10 am,11:00 am,"",101-500m,Cloudy,"","","","",1.0,10.0,Yes,accessibility,Sheltered,No,"",Medium,"",Occasionally,None,None,None,None,None,High,Low,None,None,None,None,"","",Medium,"","",true,Yes,None,Yes,Yes,Yes,Yes,Yes,No,"","",Green Zone,"","1 drupella, 1 drupella scar","","","","","","","0,1,2,0",0,""
050609c8-396d-4244-a6d8-24f4aa6a9e53,0a06743c-cf82-4246-b943-df1833fffa6b,153.8.34.0E.26.48.10.0S,Kings Beach - Kings Beach Reef (Fringing reef seaward) Site 1,"","-26.802778, 153.142778",153,8,34.0,E,26,48,10.0,S,Australia,Queensland,"",Indo-Pacific,"","","",true,did not record fish,2009,06-November-09,3.0,11:45 am, 1:00 pm,Gps,"",Sunny,"","","","","",7.0,No,"NRM interest, close inshore to urban area",Sometimes,No,"",Medium,"",Often,None,None,None,Low,None,Low,None,None,None,None,Medium,"","",Few,"","",false,"","","","","","","","","","","","","","","","","","","",0,0,""
78d307a3-abea-483f-bad6-2bf4d3c1d41a,0a643a18-082d-41b9-954e-b45875510c99,153.28.33.0E.28.6.33.0S,Palm Beach Reef - Palm Beach Reef (Fringing reef seaward) Site 2,"","-28.109167, 153.475833",153,28,33.0,E,28,6,33.0,S,Australia,Queensland,"",Indo-Pacific,"","","","","",2021,11-May-21,9.0,11:00 am,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",No,No,No,No,No,No,"","",no site description,"","",24 drupella,"","","","","","","",""
47aef157-0fa0-418f-a578-017e66b429e0,0aba7f28-08ca-44d3-be0c-9d7c08c64840,152.54.52.4E.25.38.58.4S,Gatackers Reef - Gatackers Reef West (Fringing reef seaward) Site 2,"","-25.649556, 152.914556",152,54,52.4,E,25,38,58.4,S,Australia,Queensland,"",Indo-Pacific,"","","",true,no site description; did not record fish,2013,11-August-13,3.0,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",false,"","","","","","","","","","","Original coordinates placed this site on land, so we moved it to the closest reef.","","","","","","","","",0,0,""
130a6e95-d3ad-4088-99fa-9b4aa699a71a,0abd8789-a5a4-4196-86c9-f6f7b9937a1f,145.53.17.2E.16.10.41.9S,Opal Reef - Cathedrals (Back reef slope) Site 1,"","-16.178306, 145.888111",145,53,17.2,E,16,10,41.9,S,Australia,Queensland,"Port Douglas, South Opal Reef",Indo-Pacific,50004.0,50.0,50.0,false,"",2009,14-March-09,5.0,10:15 am,11:24 am,Gps,"",Sunny,"","","","","",10.0,No,Long Term RCA Site,Sometimes,No,"",Low,"",Occasionally,None,None,None,None,None,Medium,None,None,None,None,Low,"","",Few,"","",true,Yes,Low (<1/month),Yes,Yes,Yes,Yes,No,No,"","","","","","","","","","","",0,0,""
0759e722-0ea0-4c1f-8545-7136eeb96feb,0ac086a2-90b2-4654-a10c-d962abb763d0,149.9.57.0E.19.44.44.0S,Hardy Reef - Hardy Reef (Back reef wall) Site 3,"","-19.745556, 149.165833",149,9,57.0,E,19,44,44.0,S,Australia,Queensland,"",Indo-Pacific,"","","",true,no site description; did not record fish,2013,14-April-13,5.0,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",false,"","","","","","","","","","","","",2 anemones,"","","","","","","2,11,11,7",0,""
2e9281c2-9b5e-4216-888f-eb8f96d107ef,0ac6a7c6-e29c-4ac1-b04d-57e8c1a29f3a,146.12.16.0E.16.52.21.0S,Moore Reef - Reef Magic Pontoon (Back reef wall) Site 3,"","-16.8725, 146.204444",146,12,16.0,E,16,52,21.0,S,Australia,Queensland,"",Indo-Pacific,"","","",true,"no site description, no fish survey",2016,30-October-16,7.0,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",false,"","","","","","","","","","",New site impletmented along back wall. Called: Pressure point. Recreating site,"","","","","","","","","","",""
8aba02f6-8bcf-43b9-87f3-e48ba15b6bbf,0b051caa-82e3-405a-b307-53bc26268b5f,146.30.25.3E.18.40.8.2S,Palm Island Reefs - Fantome Island (Juno Bay) (Fringing reef leeward) Site 2,"","-18.668944, 146.507028",146,30,25.3,E,18,40,8.2,S,Australia,Queensland,Palm Islands,Indo-Pacific,500.0,38.0,38.0,"","",2022,13-November-22,2.0, 2:00 pm,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",No,No,No,No,No,No,"","",no site description,"","","","","","","","","","",""
1bc6244e-5bc3-4be9-a40d-380b2a464551,0b3af43d-ac6b-4a31-a5f7-fd7a2634630b,153.9.6.5E.26.38.6.7S,Inner Gneerings - The Caves (Other) Site 2,"","-26.635194, 153.151806",153,9,6.5,E,26,38,6.7,S,Australia,Queensland,"",Indo-Pacific,"","","",true,did not record fish,2015,07-March-15,9.0,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",false,"","","","","","","","","","","","",OT - Diplosoma Virens- Tunicate- Anemone- Halimeda. DA#1 Turf AlgaeDA#2 HalimedaDA#3 Red Algae,"","","","","","","","",""
d24cec9d-5708-4522-9b06-638cb4c7b16b,0b42382e-a3a2-4fa1-8567-9ed6752688c4,153.29.0.0E.26.58.6.0S,Flinders Reef - Nursery (Fringing reef leeward) Site 3,"","-26.968333, 153.483333",153,29,0.0,E,26,58,6.0,S,Australia,Queensland,"",Indo-Pacific,"","","",false,"",2009,17-October-09,6.0,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",false,"","","","","","","","","","","","","","","","","","","","0,0,2,0",2,""
78d307a3-abea-483f-bad6-2bf4d3c1d41a,0b4607a0-079d-4d4a-8bc5-e72c56ffe6be,153.28.33.0E.28.6.33.0S,Palm Beach Reef - Palm Beach Reef (Fringing reef seaward) Site 2,"","-28.109167, 153.475833",153,28,33.0,E,28,6,33.0,S,Australia,Queensland,"",Indo-Pacific,"","","","","",2020,24-June-20,9.0, 2:00 pm,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",No,No,No,No,No,No,"","",no site description,"","","16 drupella, 1 trochus","","","","","","","",""
ffa505d1-1104-4fd3-a5b9-3b543403283e,0b47c4a6-9ec2-4a7c-b4da-5f2eb80dc3e5,146.0.20.0E.16.31.9.0S,Hastings Reef - North Hastings A (Back reef wall) Site 1,"","-16.519167, 146.005556",146,0,20.0,E,16,31,9.0,S,Australia,Queensland,"",Indo-Pacific,"","","",true,"no site description, no fish survey",2016,17-April-16,4.0,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",false,"","","","","","","","","","","","","","","","","","","","","",""
b8f22118-32f3-4bd1-b5f5-c668cb535ba7,0b5b010d-af8f-4cf0-8663-e59d212da07c,151.54.37.8E.23.26.28.0S,Heron Reef - Cappuccino Express (Reef flat) Site 1,"","-23.441111, 151.9105",151,54,37.8,E,23,26,28.0,S,Australia,Queensland,"",Indo-Pacific,"","","","","",2021,09-November-21,2.0, 8:40 am,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",No,No,No,No,No,No,"","",no site description,"","",1 drupella,"","","","","","","",""
603046e8-a1d4-4bd9-af4f-ff4b1388bba0,0b993977-781f-4298-be35-6eed90d60217,145.51.50.4E.16.14.30.0S,Opal Reef - Bashful Bommie (Back reef slope) Site 1,EW,"-16.241667, 145.864",145,51,50.4,E,16,14,30.0,S,Australia,Queensland,"Port Douglas, South Opal Reef",Indo-Pacific,55560.0,46.3,64.8,true,did not record fish,2008,01-March-08,5.0,12:00 pm, 1:00 pm,"",51-100m,Rainy,"","","","",1.0,15.0,Yes,best site,Exposed,Yes,6/28/1905,None,"",Never,None,None,None,None,None,None,None,None,None,None,None,"","",None,"","",true,Yes,"",Yes,Yes,Yes,Yes,Yes,Yes,"","","","","","","","","","","",0,"",""
8a55aaae-8587-4061-8bc2-f03618acc319,0bd9e5c3-158f-45c5-b6cd-1620426aabed,146.50.49.0E.19.10.9.0S,Magnetic Island Reefs - Nelly Bay (Fringing reef leeward) Site 2,"","-19.169167, 146.846944",146,50,49.0,E,19,10,9.0,S,Australia,Queensland,Townsville,Indo-Pacific,150.0,8.0,8.0,true,did not record fish,2014,11-June-14,5.0,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",false,"","","","","","","","","","","","","","","","","","","","","",""
4084d4a1-d521-4aa4-b4f3-fc0e18d28e97,0c17d2b2-cb76-4c03-b354-047e95dc9b44,153.7.47.23E.26.48.21.45S,Bulcock Beach - Boardwalk Site 1,"","-26.805957, 153.129785",153,7,47.23,E,26,48,21.45,S,Australia,"","",Indo-Pacific,"","","","","",2023,27-February-23,3.0,12:30 pm,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",No,No,No,No,No,No,"","",no site description,"","",1 drupella,"","","","","","","",""
65d26ac6-e87e-42e8-b2cd-f94373120224,0c258337-7518-4df9-b768-2db742e4b079,146.28.0.72E.18.34.36.84S,Palm Island Reefs - Orpheus Island (Pioneer Bay) Site 2,"","-18.5769, 146.466867",146,28,0.72,E,18,34,36.84,S,Australia,"","",Indo-Pacific,"","","","","",2021,20-March-21,2.0,12:30 pm,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",No,No,No,No,No,No,"","",no site description,"","","","","","","","","","",""
f67bbc17-d069-4349-85f8-8e0982973636,0c837e77-76d7-4d22-a776-67b17e0ee36c,151.54.47.9E.23.26.37.7S,Heron Reef- Research Zone (Reef flat) Site 1,"","-23.443806, 151.913306",151,54,47.9,E,23,26,37.7,S,Australia,"","",Indo-Pacific,"","","","","",2018,11-November-18,2.0, 8:15 am,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",No,No,No,No,No,No,"","",no site description,"","","","","","","","","","",""
93a5054f-4b2b-43f6-bfc7-7ed4d9f31e09,0c8d56df-6768-46dd-aeda-ea2f3a241398,147.4.6.78E.18.36.46.8S,John Brewer Reef - Cathedrals Site 1,"","-18.613, 147.06855",147,4,6.78,E,18,36,46.8,S,Australia,"","",Indo-Pacific,"","","","","",2019,30-September-19,6.0,10:00 am,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",No,No,No,No,No,No,"","",no site description,"",did not record fish,Coral disease colony = 4%/1%/3%/0,"","","","","","","",""
f389b73f-1a80-40da-9631-fa9b9854757e,0cb2c6ee-b2fb-4c2a-98ff-6b1922e172e8,153.24.35.8E.27.28.19.3S,Myora Reef - Myora Reef (Reef flat) Site 2,"","-27.472028, 153.409944",153,24,35.8,E,27,28,19.3,S,Australia,"","",Indo-Pacific,"","","",true,no site description,2017,15-November-17,2.0,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",false,"","","","","","","","","","",Survey with Quandamooka rangers,"","","","","","","","","","",""
22bf0766-4e51-4314-bc1b-740a73c1e69a,0ce3c5b7-5464-447d-8258-52ab7506c933,153.25.32.2E.27.56.12.8S,Gold Coast Seaway Reefs - The Pipe (Back reef slope) Site 1,"","-27.936889, 153.425611",153,25,32.2,E,27,56,12.8,S,Australia,"","",Indo-Pacific,"","","","","",2021,17-May-21,4.0,12:00 pm,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",No,No,No,No,No,No,"","",no site description,"","","","","","","","","","",""
875b62bc-5cdb-472e-8e8c-6223dac07d5c,0d0b9918-4946-4167-b449-37f1c6332c86,146.33.26.0E.13.53.14.0S,Osprey Reef - Admiralty Anchor (Back reef wall) Site 1,"","-13.887222, 146.557222",146,33,26.0,E,13,53,14.0,S,Australia,Queensland,"",Indo-Pacific,200000.0,200.0,200.0,false,"",2008,20-April-08,6.0, 9:00 am,10:30 am,"",11-50m,Sunny,"","","","",1.0,10.0,Yes,popular dive site,Sometimes,Yes,3/21/2006,Low,"",Never,None,None,None,None,None,Low,None,None,Low,None,None,"","",None,"","",false,"","","","","","","","","","","","","2 trochus, 9 drupella","","","","","","",0,0,""
